isReoccurring,isReoccuring_manual,title,catalog,Veranstaltungsart,Langtext,Veranstaltungsnummer,Kurztext,Semester,SWS,Erwartete Teilnehmer,Max. Teilnehmer,Credits,Credits_manual,Belegung,Zeitfenster,Hyperlink,Weitere Links,Sprache,Belegungsfristen,,Tag,Zeit,Rhythmus,Dauer,Raum,Raum- plan,Status,Location,Bemerkung,fällt aus am,Max. Teilnehmer,Zuständigkeit,Ausgeschlossen_Ingenieurwissenschaften_Bachelor,Ausgeschlossen_manual,Exam,Graded,total,# ratings,fairness,support,material,comprehensibility,fun,interesting,grade/effort,recommendation (0-100),link
true,true,Theoretische Soziologie,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,45,45,7 - 7,7,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,12:00 bis 14:00;,wöch.;,von 17.10.2019;,;,;,;,Duisburg (L/M),D - SG 135;,;,;,;,Bauingenieurwesen;Komedia,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW);Soziale Arbeit;Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Klausur,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332515&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Einführung in die Europäische Integration,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,";;;;;;Abschlussprüf. im Ausland Angewandte Kognitions- und Medienwissenschaft, Abschlussprüf. im Ausland Angewandte Kognitions- und Medienwissenschaft;;;;;;",Do.;Do.;Do.;Do.;Do.;Do.; - ;Do.;Do.;Do.;Do.;Do.;,10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 20:00;;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;16:00 bis 20:00;,EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;Studium liberale (E3);EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;,am 24.10.2019;am 21.11.2019;am 05.12.2019;am 19.12.2019;am 16.01.2020;am 23.01.2020;am 31.10.2019;am 28.11.2019;am 12.12.2019;am 09.01.2020;am 16.01.2020;,;;;;;;;;;;;,;;;;;;;;;;;,;;;;;;;;;;;,Duisburg (L/M),D - LB 107;D - LX 1203;D - LX 1203;D - LX 1203;D - LX 1203;D - LX 1203  NRW debattiert Europa;D - LX 1203;D - LX 1203;D - LX 1203;D - LX 1203;D - LX 1203;,;;;;;;;;;;;,;;;;;;;;;;;,;,-,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332516&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Grundlagen des Politikmanagements,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell,;Studium liberale (E3);,Di.;,16:00 bis 18:00;,wöch.;,von 29.10.2019;,;,;,;,Duisburg (L/M),D - LX 1203;,;,;,;,-,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332567&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Grundlagen Politikwissenschaft,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,6 - 6,6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,16:00 bis 18:00;,wöch.;,von 15.10.2019;,;,;,;,Duisburg (L/M),D - LX 1205;,;,;,;,-,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW);Soziale Arbeit,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332565&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Klassische und moderne politische Theorien,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,12:00 bis 14:00;,wöch.;,von 14.10.2019;,;,;,;,Duisburg (L/M),D - SG 135;,;,;,;,-,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332543&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Medien und Politik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,4,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;;;;Studium liberale (E3);;;;;,Di.;Di.;Di.;Di.;Di.;Di.;Di.;Di.;,10:00 bis 14:00;10:00 bis 14:00;16:00 bis 18:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;10:00 bis 14:00;,EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;EinzelT;,am 05.11.2019;am 03.12.2019;am 17.12.2019;am 14.01.2020;am 12.11.2019;am 10.12.2019;am 07.01.2020;am 28.01.2020;,;;;;;;;;,;;;;;;;;,;;;;;;;;,Duisburg (L/M),D - SG U113;D - SG U113;D - SG U113;D - SG U113;D - SG U113;D - SG U113;D - SG U113;D - SG U113;,;;;;;;;;,5;5;5;5;5;5;5;5;,;,Komedia,GesWi;2-Fach GeiWi;Komedia;MOAS (Soz);MOAS (PW);,Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=337702&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Methoden der empirischen Sozialforschung,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,8 - 8,8,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,09:00 bis 12:00;,wöch.;,von 15.10.2019;,;,;,;,Duisburg (L/M),D - LB 104;,;,;,;,Komedia,BiWi;GesWi;BWL (MSM);BWL (WiWi);Komedia;MOAS (Soz);MOAS (PW);VWL,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332566&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Öffentliche Verwaltung und deren Modernisierung,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,14:00 bis 16:00;,wöch.;,von 15.10.2019;,;,;,;,Duisburg (L/M),D - LX 1203;,;,;,;,-,GesWi;BWL (MSM);MOAS (Soz);MOAS (PW);Soziale Arbeit,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332568&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Politische Systeme im Vergleich,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell,;Studium liberale (E3);,Mi.;,12:00 bis 14:00;,wöch.;,von 30.10.2019;,;,;,;,Essen,E - Cinemaxx;,;,;,;,-,GesWi;MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332517&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Recht und Theorien des Staates,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,08:30 bis 10:00;,wöch.;,von 16.10.2019;,;,;,;,Duisburg (L/M),D - LX 1203;,;,;,;,-,GesWi;MOAS (Soz);MOAS (PW);Soziale Arbeit,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332589&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Einführung in das Studium der Ostasienwissenschaften,Kultur und Gesellschaft,Vorlesung/Übung,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);;,Mo.;Mo.;,14:00 bis 16:00;12:00 bis 16:00;,wöch.;EinzelT;,von 21.10.2019;am 14.10.2019;,;;,;;,;;,Duisburg (B),D - BA 143;D - LB 104;,;;,;;,;,-,GesWi;BWL (MSM);BWL (WiWi);KuWi;MOAS;VWL;Wi-Inf,Schriftliche Ausarbeitung,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=333045&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Familie und Prekarität,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,10,10,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - R12 T04 F14;,;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Schriftliche Ausarbeitung;Präsentation,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332540&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Kommunale Sozialpolitik,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,15,15,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,12:00 bis 14:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - S06 S04 B06;,;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Schriftliche Ausarbeitung;Präsentation,yes,3.88,7,4.0,4.14,3.2,4.71,3.5,3.71,4.17,86,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332626&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Konzepte sozialräumlicher Arbeit,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,15,15,2 - 3,2;3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Fr.;,10:00 bis 12:00;,wöch.;,von 18.10.2019;,;,;,;,Essen,E - S03 V00 E71;,;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Schriftliche Ausarbeitung;Präsentation,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332643&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,"Organisationen als soziale Systeme, Gr. 1",Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,10,10,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,12:00 bis 14:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - S06 S01 B29;,;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Präsentation,yes,3.98,20,4.72,4.11,4.35,4.05,3.10,3.55,4.31,75,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332546&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Sozialverwaltung,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,30,30,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - S07 S00 D07;,;,;,;,Bauingenieurwesen;Komedia,BiWi;GesWi;MOAS (Soz);MOAS (PW);Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Klausur,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332625&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Vertiefung zum Bürgerlichen Recht: Betreuungsrecht und Jugendstrafrecht,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,12:00 bis 14:00;,wöch.;,von 24.10.2019;,;,;,;,Essen,E - SE 005;,28.11.2019: entfällt;,;,;,-,BiWi;GesWi;MOAS,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332593&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Vertiefung zum Bürgerlichen Recht: Familienrecht,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 24.10.2019;,;,;,;,Essen,E - R12 R05 A69;,28.11.2019: entfällt;,;,;,-,BiWi;GesWi;MOAS,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332544&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Vertiefung zum Öffentlichen Recht: Kinder- und Jugendhilferecht,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,10:00 bis 12:00;,wöch.;,von 23.10.2019;,;,;,;,Essen,E - R09 S05 B08;,23.10.2019: entfällt;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332545&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Vertiefung zum Öffentlichen Recht: Migrationsrecht,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,12:00 bis 14:00;,wöch.;,von 23.10.2019;,;,;,;,Essen,E - S06 S00 B32;,23.10.2019: entfällt;,;,;,-,BiWi;GesWi;MOAS (Soz);MOAS (PW),Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332590&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Bedingungen von Bildung und Erziehung in der Migrationsgesellschaft,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,12:00 bis 14:00;,wöch.;,von 15.10.2019;,;,;,;,Essen,E - V13 S00 D46;,;,;,;,-,BiWi,Schriftliche Ausarbeitung,yes,4.1,10,4.5,4.22,4.3,4.4,3.7,3.5,4.33,90,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332569&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Blended Didaktikum: Allgemeine Didaktik,Kultur und Gesellschaft,Vorlesung,,,,WiSe 2019/20,2,20,20,2 - 2,2,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - R14 R00 A04 Audimax;,;,;,;,-,BiWi,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332624&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Qualitätsdiskurs und unterrichtspraktische Konsequenzen,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,2 - 2,2,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Fr.;,08:30 bis 10:00;,wöch.;,von 18.10.2019;,;,;,;,Essen,E - S06 S02 B06;,;,;,;,Bauingenieurwesen;Komedia,BiWi;Chemie;BauIng;Innopren;Komedia;M_AEM;TWM,Schriftliche Ausarbeitung;Präsentation,no,3.5,1,4.0,3.0,3.0,3.0,4.0,4.0,NA,100,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332644&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Zur Aktualität Herbarts und seiner Idee des Erziehenden Unterrichts,Kultur und Gesellschaft,Seminar,,,,WiSe 2019/20,2,5,5,2 - 3,2;3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,14:00 bis 16:00;,wöch.;,von 17.10.2019;,;,;,;,Essen,E - S06 S04 B06;,;,;,;,-,BiWi,Schriftliche Ausarbeitung;Präsentation,no,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=ADDD91038BEBF86E4CB8A1D26154071D.pas085cm?state=verpublish&status=init&vmfile=no&publishid=332627&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
